Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
34,172485,639,Employed,Master,14,33353,48,Divorced,1,Rent,349,0.6437223826596221,3,1,0.358401986379004,0,Auto,0,18,1,1385,465,19410,74697,14373.75,0.7678665373710072,4,8161,0.208853,0.2246148130905324,1059.1961115268489,0.0979699877573248,1,44.0
40,126599,629,Employed,Master,18,29533,84,Single,0,Rent,238,0.1461494227771996,5,1,0.0368549549403205,0,Auto,0,16,13,2037,6029,15364,8437,10549.916666666666,0.787185993113081,8,6927,0.240033,0.2489277169715845,745.5049940267896,0.0932239585488153,1,35.2
55,48943,555,Self-Employed,Bachelor,32,27417,96,Single,4,Rent,450,0.2856453354274048,5,3,0.5162491547356513,0,Home,0,20,6,831,947,454519,36585,4078.5833333333335,0.773151750803807,3,417934,0.284917,0.285633568761753,728.7793982807342,0.2890168722671027,0,58.0
45,28822,543,Employed,High School,21,34376,120,Divorced,4,Rent,358,0.4596484218493827,3,1,0.4380134743420161,0,Debt Consolidation,0,24,8,2264,1932,64170,143307,2401.833333333333,0.7495325156108574,2,4235,0.317876,0.3814512,1118.9098718595596,0.6149093908234929,0,60.0
41,46238,613,Employed,Doctorate,18,33257,96,Married,0,Mortgage,257,0.2411548026171887,7,1,0.3865790168971659,0,Auto,1,31,22,6494,279,66949,9316,3853.1666666666665,0.8482822698805159,5,57633,0.261757,0.2648477837232786,836.9284323300335,0.2839037412509279,0,56.0
35,54715,572,Employed,Associate,10,13171,72,Divorced,1,Other,615,0.02899456390392,3,0,0.2024473327676272,1,Other,0,26,25,1749,458,64666,10636,4559.583333333333,0.8694141309067291,9,54030,0.242171,0.2450831645902569,350.8261696200073,0.2118233397686208,0,61.0
41,15000,608,Employed,Bachelor,16,37956,12,Married,2,Rent,422,0.6022548347878756,1,1,0.0834026400688444,0,Home,0,28,19,3332,1561,56776,63071,1250.0,0.943041619628759,7,6821,0.198956,0.1832323958783221,3485.647401875417,3.126117921500333,0,51.0
46,67411,605,Employed,Bachelor,24,35342,12,Divorced,0,Rent,235,0.2029287261283472,2,1,0.3057063371730731,0,Auto,0,21,4,1599,226,35296,10548,5617.583333333333,0.9878317668112634,10,24748,0.197842,0.1954863326634426,3266.258838911668,0.6232678059506611,0,54.0
52,27564,598,Employed,Associate,30,47820,60,Married,4,Mortgage,729,0.5112501013045639,4,0,0.1285210822419241,0,Home,0,21,21,5575,2834,106121,3244,2297.0,0.7853446554709812,5,102877,0.25382,0.2737546075714946,1470.9495426685849,0.9577490390372594,0,49.0
38,63443,611,Employed,Master,19,30007,48,Single,5,Rent,433,0.3580468472928672,4,0,0.4831956392166413,1,Auto,0,24,27,903,1176,247081,17976,5286.916666666667,0.6436837873387419,2,229105,0.219507,0.2147082506442568,936.8033568683882,0.2590930486014321,0,61.0
47,63346,503,Employed,Bachelor,29,13891,96,Widowed,0,Own,594,0.2115144063627472,1,0,0.6224907177322144,0,Auto,0,17,11,694,7567,169643,27559,5278.833333333333,0.6068649254923183,5,142084,0.297391,0.2951493547420818,378.37805041956585,0.1842032110162408,0,54.0
36,60451,572,Employed,Bachelor,14,28730,48,Single,1,Own,1060,0.4740042435911798,2,0,0.2199251531356784,0,Auto,0,20,15,5331,968,19143,10127,5037.583333333333,0.5185720745788779,3,9016,0.23773,0.2750764279112148,993.2246996212984,0.4075812872484423,0,53.0
42,116560,641,Employed,High School,18,24377,72,Single,3,Mortgage,169,0.368135698224358,7,1,0.1140274388360186,0,Education,0,21,26,3968,1015,25903,102928,9713.333333333334,0.8368115594045689,5,1788,0.218877,0.2514078971523306,658.7551024974505,0.0852184388295247,1,36.8
53,97733,596,Employed,Master,29,19137,60,Single,1,Mortgage,376,0.2373907763942111,2,1,0.4092465779803765,0,Home,0,33,3,1139,2015,298696,16362,8144.416666666667,0.9322082381974692,7,282334,0.2261369999999999,0.234778494429498,544.7479203001711,0.1130526541045711,1,41.6
34,15000,555,Employed,High School,13,10261,60,Single,0,Mortgage,319,0.6049494800805053,6,0,0.2665362497446369,0,Other,0,23,21,1205,1960,22408,16041,1250.0,0.3645350985638283,5,6367,0.237761,0.2336761505464012,291.43375034281826,0.4883470002742546,0,56.0
39,60928,565,Employed,Master,18,19034,48,Married,4,Mortgage,261,0.3686944981243855,9,3,0.3983876266749867,0,Home,0,21,2,715,5598,46670,105922,5077.333333333333,0.9330585169001814,6,4995,0.231534,0.2097085855445785,589.1027371922593,0.1674309487642317,0,58.0
43,48369,612,Employed,Bachelor,21,14769,36,Divorced,1,Mortgage,208,0.1800190893381389,3,1,0.6267716916336221,0,Debt Consolidation,1,26,9,4200,687,225232,53810,4030.75,0.9544785584455197,2,171422,0.193769,0.1586002687186851,518.2141859436164,0.1801685011334407,1,46.400000000000006
27,43016,586,Employed,Bachelor,0,69772,120,Divorced,0,Mortgage,388,0.2088707577607436,2,1,0.381077289489331,0,Other,0,26,2,3827,1799,203428,14454,3584.6666666666665,0.7637479763811718,5,188974,0.331772,0.3084418504365676,1882.9661223284968,0.633522258414124,0,55.0
36,16661,467,Employed,Associate,12,11898,36,Single,3,Own,426,0.0935141586776335,2,2,0.2314327697320347,0,Education,0,16,1,2422,579,34802,58630,1388.4166666666667,0.466206875179786,2,4352,0.263398,0.292493613278205,500.2095765116949,0.6670977083092454,0,57.0
41,60294,588,Self-Employed,Associate,19,12179,60,Married,1,Mortgage,760,0.1358250956441152,2,2,0.1255386657676311,0,Auto,0,19,25,2434,13156,40319,17761,5024.5,0.6682528556605928,1,22558,0.223179,0.2175998320363329,334.710822990435,0.217874579160202,1,41.6
27,36882,510,Employed,Associate,8,26380,36,Married,0,Rent,878,0.2294958101067776,4,0,0.3322301627215256,0,Debt Consolidation,0,23,1,566,1927,13170,25408,3073.5,0.8970237675789424,5,6057,0.25638,0.2626932559333578,1066.6549229322711,0.6327167473343976,0,59.0
18,44254,487,Employed,High School,0,52673,96,Single,1,Own,285,0.2673265374745106,6,0,0.2244343243088925,0,Home,1,20,21,17973,749,163494,6787,3687.8333333333335,0.9428937091029336,4,156707,0.344173,0.3954958812576137,1816.7883389849387,0.5699249800655141,0,55.0
28,144154,568,Employed,Bachelor,3,14280,36,Married,0,Own,650,0.1524213884673059,3,0,0.0732906238059414,0,Home,0,26,23,6586,853,29526,38677,12012.833333333334,0.8067043095958425,7,5555,0.2152799999999999,0.203772228075574,533.4446403557247,0.0985150303444142,1,37.6
53,51958,606,Employed,Bachelor,30,33059,60,Married,2,Other,339,0.4727551289580244,5,0,0.281985713613803,0,Debt Consolidation,0,25,16,4982,9260,66328,12448,4329.833333333333,0.9926859490028292,3,53880,0.235059,0.2250245986276102,922.5230019006448,0.2913560187614561,0,48.0
18,22547,519,Employed,Bachelor,0,22466,60,Widowed,0,Other,710,0.5715549257332224,4,1,0.4752931573531432,0,Debt Consolidation,0,23,25,2102,1048,3490,53024,1878.9166666666667,0.959802767405984,6,8372,0.267966,0.2688202061417744,684.423359971228,0.7421422060431425,0,59.0
32,35613,623,Employed,Doctorate,11,13661,60,Married,0,Rent,1063,0.118498459261572,6,0,0.1891230962115901,0,Home,0,27,19,3635,952,32594,169972,2967.75,0.8722008733472294,3,8641,0.207161,0.2002216881372089,362.10147543343743,0.4801959314071055,0,47.0
26,29753,582,Employed,High School,4,11807,60,Married,1,Mortgage,783,0.1182053054689539,2,0,0.490159707775875,0,Auto,0,29,26,15310,14675,29985,72010,2479.4166666666665,0.847371895101597,6,10510,0.225807,0.1806456,300.2350198322428,0.4368910778068401,0,57.0
38,62247,599,Employed,Bachelor,14,19735,108,Single,0,Mortgage,225,0.0259999949246297,1,2,0.2478920556530291,0,Debt Consolidation,0,26,5,9596,285,38983,2631,5187.25,0.7520847247989956,4,36352,0.265235,0.2648016161991495,481.0300837748673,0.1361087442816265,0,53.0
45,30092,582,Employed,Bachelor,25,49151,60,Married,1,Own,365,0.5748092205734062,3,0,0.3353959089358952,0,Auto,1,28,13,10870,2302,89958,34963,2507.6666666666665,0.9171881650691852,7,54995,0.263151,0.2713091375352658,1504.6901060832718,0.7455895677588483,0,60.0
18,23471,569,Employed,Associate,0,24494,60,Single,0,Rent,518,0.136897527304302,3,0,0.1134383466368368,0,Home,0,21,21,2033,971,64987,22936,1955.9166666666667,0.7617974085573915,6,42051,0.244994,0.2628844903149357,737.550412438651,0.6419242873871507,0,51.0
58,75611,624,Employed,Master,35,20594,36,Married,5,Rent,315,0.1172007589819198,4,3,0.1629777747941242,0,Home,0,20,21,18821,3279,64214,31813,6300.916666666667,0.6252085742155924,7,32401,0.193594,0.1926556063142787,757.6620225313786,0.1702390428691135,1,36.8
18,21930,513,Employed,High School,0,45362,96,Married,2,Other,317,0.4704062300728492,1,3,0.2879358816644886,0,Home,0,21,29,6725,694,34971,7512,1827.5,0.9089077728120566,8,27459,0.323862,0.3527623653695236,1421.5678764669142,0.951336731308845,0,55.0
18,99446,589,Employed,Associate,0,16399,60,Married,0,Mortgage,324,0.4217063799757062,2,0,0.1063604281140397,0,Education,0,19,11,6975,217,147004,1265,8287.166666666666,0.8549080700963364,8,145739,0.226899,0.2202570538156973,453.1622463422286,0.0937790052501532,1,36.8
31,43147,553,Employed,Associate,11,34396,96,Single,0,Rent,321,0.6509091896248135,2,0,0.4858569591697325,0,Debt Consolidation,1,22,16,7436,281,131507,109280,3595.583333333333,0.8888776880919699,1,22227,0.292896,0.2698524341671105,877.2239865841295,0.3332488432338182,0,65.0
33,76216,585,Employed,Master,9,41313,48,Divorced,0,Rent,168,0.1315050287832042,6,0,0.2370657053284373,0,Home,0,28,2,547,211,35960,8444,3485.5,0.784945564773433,3,27516,0.243813,0.2465775879235243,1361.9463391882944,0.4389460161205836,0,55.0
36,32932,572,Employed,Associate,13,19693,60,Married,1,Mortgage,191,0.4510437357705751,2,0,0.1258926503918593,0,Education,0,30,1,563,1992,184270,6991,2744.333333333333,0.7001502862907464,3,177279,0.238693,0.2803048545944049,613.5199489131134,0.2931567893525252,0,52.0
51,111846,661,Employed,Bachelor,24,17096,60,Married,1,Mortgage,699,0.0956831867707581,3,1,0.2869517016935818,0,Debt Consolidation,0,39,3,1665,441,86531,18403,9320.5,0.7634556551256237,2,68128,0.191596,0.2091439070080237,461.6813208008758,0.1245299416126684,1,36.0
35,26726,568,Unemployed,Associate,16,49457,60,Widowed,2,Rent,425,0.4907890380128455,5,3,0.495936903566826,0,Education,0,24,26,3534,892,21083,35897,2227.1666666666665,0.7538230737202217,10,2230,0.270457,0.2986802524093583,1596.095054366709,0.9074736456035511,0,62.0
40,65486,626,Self-Employed,Master,19,41917,12,Divorced,1,Rent,215,0.1274222991746748,1,0,0.0539179712727954,0,Auto,0,21,18,8034,548,76481,11761,5457.166666666667,0.9374973424885056,4,64720,0.193917,0.176551473990055,3836.074196997128,0.7423402004087214,0,47.0
34,36087,542,Employed,Associate,12,19086,36,Single,2,Mortgage,470,0.310943706768563,1,0,0.0985334203686008,0,Auto,0,25,5,2333,1347,302593,30497,3007.25,0.9611524525572608,4,272096,0.233086,0.2389347868259463,747.731168164316,0.4049318041946349,0,47.0
53,53975,671,Employed,Master,30,25225,48,Single,0,Rent,580,0.1825808457748114,1,2,0.2462196181041915,0,Home,0,21,27,1275,472,105023,13630,4497.916666666667,0.9282376240058756,5,91393,0.184725,0.1922164234554925,757.1839186420477,0.2972896160019374,0,43.0
31,43789,446,Employed,Associate,7,19296,48,Married,3,Own,367,0.1547973422112323,3,0,0.2732953480088942,0,Education,0,21,5,4076,232,16198,12087,3649.0833333333335,0.881965869110523,4,4111,0.291296,0.3260054588297027,724.2583416769996,0.2990499920099567,0,54.0
32,61203,611,Self-Employed,Master,9,19904,24,Single,2,Mortgage,212,0.5611419109359183,1,1,0.2160927627778643,0,Home,0,24,13,9210,210,11742,13660,5100.25,0.699462164686996,3,8679,0.189404,0.1811010583033268,994.7485550464332,0.2366057654127608,1,42.400000000000006
37,92337,612,Employed,Master,16,25543,84,Married,0,Rent,433,0.5164468193228728,4,0,0.2877453653678677,0,Home,1,27,14,6126,2474,144272,32982,7694.75,0.5852515081099551,9,111290,0.244543,0.2381328581101919,627.2821258684812,0.1377929271085456,1,40.8
44,47252,620,Employed,Master,22,27860,36,Married,4,Mortgage,489,0.1906651140357576,2,1,0.1424701753909404,0,Debt Consolidation,0,30,11,732,470,92710,5897,3937.6666666666665,0.6031337734378768,5,86813,0.20286,0.2256242274815115,1072.1092174681266,0.3964554010331313,0,45.0
41,42480,606,Employed,Bachelor,21,19290,48,Married,0,Rent,1106,0.0634889601107129,3,0,0.5755894029896524,0,Auto,0,20,18,2209,326,19190,48872,3540.0,0.7770472195270015,3,1393,0.21129,0.1800231409569213,566.6670684920377,0.4725048216079203,0,55.0
50,158270,587,Employed,High School,28,21626,36,Single,3,Mortgage,272,0.0325268743346091,4,0,0.3984904182576919,0,Debt Consolidation,0,21,4,1612,2424,154574,19780,13189.166666666666,0.7537908881245006,6,134794,0.213126,0.2284117992442657,835.3473457552906,0.083958856062826,1,40.0
32,47235,585,Unemployed,Bachelor,12,29654,48,Single,1,Own,424,0.2280529624247723,0,1,0.3277144485276748,0,Home,1,25,27,3549,383,22842,22553,3936.25,0.7601888800632791,8,3027,0.232154,0.2409426652311055,968.3208651619512,0.3537175903872851,0,64.0
31,36347,615,Employed,Bachelor,7,103157,48,Married,5,Own,204,0.4450852629617224,5,1,0.2623289684423994,0,Education,0,32,24,3022,361,71465,9313,3028.9166666666665,0.9233776146170825,10,62152,0.290657,0.2797050352428262,3593.5020123398176,1.2537492543560078,0,49.0
34,49068,607,Employed,Bachelor,13,23160,108,Single,3,Mortgage,286,0.1155829428739321,0,3,0.200534378788422,0,Home,0,26,4,11594,5773,153776,68291,4089.0,0.7576952429616911,9,85485,0.26466,0.25204538996346,544.0862590057941,0.2030047099549508,0,50.0
36,22119,532,Self-Employed,Doctorate,14,46149,72,Married,1,Mortgage,380,0.2600050793711632,1,1,0.1121652621298779,0,Debt Consolidation,0,33,1,4145,5004,487895,80873,1843.25,0.8375240865187911,6,407022,0.295149,0.2759973434796359,1317.7421429687856,0.9210590766140164,0,53.0
34,15000,476,Employed,High School,16,29546,36,Married,1,Mortgage,1341,0.7296633833963616,3,1,0.5205805471102262,0,Debt Consolidation,0,31,10,759,1510,11796,22319,1250.0,0.8269740208404578,5,2142,0.2765459999999999,0.3116619133688005,1273.2210126819823,2.0913768101455856,0,62.0
40,125393,624,Employed,Associate,15,16812,48,Divorced,4,Own,461,0.2440382787096754,2,2,0.5648896833811057,0,Home,0,36,28,851,1620,112242,28323,10449.416666666666,0.9421232629879722,1,83919,0.199812,0.2110307239876834,521.5277543715918,0.0940270433952381,1,40.8
48,34494,559,Employed,Associate,26,30790,84,Single,3,Mortgage,330,0.157755638863549,5,1,0.2541484136232524,0,Auto,0,20,26,946,2476,107301,14345,2874.5,0.9069456375149764,4,92956,0.27629,0.2832228641058985,845.9131919953272,0.4090844292904252,0,50.0
32,29264,551,Employed,Associate,6,18478,36,Married,3,Own,292,0.2979578998306788,1,4,0.0746599838926506,0,Debt Consolidation,0,30,16,9743,721,126966,45011,2438.6666666666665,0.6885941956423783,4,81955,0.227978,0.2167299434751302,702.561109257119,0.4078298698429958,0,50.0
40,118137,483,Unemployed,Associate,16,68493,48,Married,0,Rent,879,0.1234057271992136,3,0,0.1305028461800049,0,Education,0,16,22,323,374,42059,25526,9844.75,0.8620888831905111,5,16533,0.321993,0.3493194609801193,2666.443922987943,0.3601354958722104,0,51.0
33,47625,453,Employed,Associate,12,58425,36,Married,0,Mortgage,708,0.040240299918298,2,3,0.4916444611751374,0,Education,0,23,19,2149,778,191102,10194,3968.75,0.932383331472312,6,180908,0.316925,0.3196652428609345,2543.580463334457,0.819295864777186,0,52.0
38,21059,412,Unemployed,High School,13,37535,48,Divorced,3,Rent,446,0.1756865687255767,7,0,0.2780962191969499,0,Auto,0,22,29,715,1344,20027,48460,1754.9166666666667,0.7426715032086326,7,10826,0.3265349999999999,0.3449806134510795,1451.4228590862936,1.0812039654796295,0,56.0
54,56461,620,Employed,Bachelor,33,12654,36,Married,0,Mortgage,261,0.4418828661634958,3,1,0.333346995380514,0,Education,0,20,5,24737,753,290974,10301,4705.083333333333,0.9142814177744952,8,280673,0.187654,0.196207380663115,467.826243275806,0.1549018777441007,1,38.400000000000006
45,42780,536,Employed,High School,24,33949,72,Single,0,Mortgage,925,0.3622954722876044,1,0,0.4793948744021855,0,Home,0,15,10,1260,356,94524,63091,3565.0,0.7769077998791243,4,31433,0.280949,0.2781617890596623,974.0176489183174,0.5326837724876066,0,57.0
33,86832,574,Employed,Master,11,11310,72,Single,2,Own,182,0.5732042484026996,4,0,0.2252774224177136,0,Auto,0,22,23,3766,1024,42366,5440,7236.0,0.8529922292457417,3,36926,0.23931,0.2315769927655653,292.0001226916138,0.0655058212674977,1,41.6
46,30396,608,Employed,High School,22,21648,60,Married,2,Rent,475,0.1804749548680742,5,2,0.1804862095294556,0,Other,0,25,28,3830,318,4148,33776,2533.0,0.8883845040249678,5,9630,0.222648,0.2486397782289549,633.672289886148,0.4376913896115862,0,47.0
27,142853,576,Employed,High School,4,32744,60,Married,0,Rent,784,0.2292978396344935,2,0,0.3516045671293091,0,Home,0,33,19,10402,1553,47539,29076,11904.416666666666,0.9560878695996436,3,18463,0.249744,0.2484206844148409,958.0503432237896,0.1463364725885033,1,41.6
52,60233,629,Employed,High School,32,23040,24,Married,2,Rent,712,0.1754756281977581,4,0,0.1090161987475915,0,Debt Consolidation,0,23,1,1792,1280,38749,9480,5019.416666666667,0.615391811526388,5,29269,0.18354,0.1781502500867761,1148.1931465007372,0.3705994680326207,0,50.0
39,60903,515,Self-Employed,Master,13,15803,60,Single,0,Own,140,0.5308775683780859,3,4,0.3490107219333562,0,Auto,0,22,1,1217,3786,12735,206044,5075.25,0.8106732200585959,4,2303,0.263303,0.2480592599277257,462.0426433841105,0.1186232487826433,1,49.6
40,106041,554,Employed,High School,15,15064,60,Single,0,Own,291,0.0952802530145245,2,3,0.3186551794259458,1,Home,0,24,17,1738,5331,67030,35556,8836.75,0.9026568765865436,6,31474,0.243064,0.2246671039741964,420.0584552342185,0.0804660599467246,1,51.2
45,37335,550,Employed,High School,20,21596,84,Married,0,Mortgage,674,0.4245084331345378,2,0,0.2110289183695896,0,Debt Consolidation,0,20,17,11259,1532,33650,265051,3111.25,0.7064569099377285,7,1424,0.271596,0.2736680732715498,579.728452256958,0.4029661558077808,0,54.0
54,38014,496,Employed,Bachelor,33,22825,48,Married,2,Other,157,0.3818294588215586,1,2,0.0821547594831074,0,Home,0,15,9,6788,6194,69925,66134,3167.833333333333,0.7313810128053315,6,3791,0.269825,0.2436613985189146,748.7645528796997,0.2859255704360603,0,52.0
33,133594,594,Employed,Associate,12,35819,48,Married,2,Own,322,0.6473984573382978,3,1,0.3297787307021764,0,Auto,0,29,26,2825,570,39278,25952,11132.833333333334,0.8827170627887421,4,13326,0.233819,0.2282891111006682,1144.696694889932,0.1317451407898497,1,43.2
25,38388,611,Unemployed,Bachelor,3,24124,60,Married,1,Rent,253,0.5066125035789142,3,2,0.5168948899209953,0,Debt Consolidation,0,24,28,782,938,257699,292983,3199.0,0.9327362018309528,7,1103,0.223624,0.2321971777661456,683.1157050960688,0.2926276039687617,0,60.0
36,28926,586,Employed,Associate,15,41043,84,Married,1,Rent,214,0.5136745044752412,2,2,0.0549280219994728,0,Home,0,24,18,2918,1939,60005,18686,2410.5,0.9416545103029358,6,41319,0.273043,0.295915327363685,1162.289327960238,0.5709559543498187,0,53.0
43,26983,589,Employed,Bachelor,18,8165,24,Widowed,4,Mortgage,444,0.6976934895713909,3,1,0.2332945842181235,0,Education,0,29,1,3904,1307,111010,15817,2248.583333333333,0.8934732538815797,8,95193,0.188665,0.2129132250626034,420.73309781008106,0.3845679566290246,0,58.0
28,15000,523,Self-Employed,Bachelor,7,28212,36,Single,1,Mortgage,449,0.4024598628126951,3,0,0.3699118358249033,0,Auto,1,23,24,5139,621,47404,23960,1250.0,0.9036247408267936,3,23444,0.251712,0.2476506132643293,1118.2016710365806,1.2537613368292644,0,66.0
34,25957,502,Employed,Master,11,23468,24,Single,0,Mortgage,540,0.2375583154610802,0,1,0.1264180714391046,0,Debt Consolidation,0,17,29,354,1190,163989,8889,2163.083333333333,0.9156001805130538,6,155100,0.2474679999999999,0.2681152664510098,1273.9539378134025,0.8385964192225923,0,48.0
51,147299,643,Self-Employed,Bachelor,30,12380,84,Married,1,Mortgage,374,0.1217390551891193,4,1,0.2067338207192478,0,Auto,1,22,29,2506,2592,205322,51336,12274.916666666666,0.9255223474766618,8,153986,0.21588,0.2189208022180958,289.18870710854463,0.0540279600357268,1,40.8
